,year,tid,pid,AB,H,h2b,h3b,HR,TB,R,RBI,SB,BB,K,E,award,WAR,Wins
1329,2018,46,680,622,0.721030042918,0.426229508197,0.206896551724,0.21875,0.517745302714,0.305882352941,0.445161290323,0.046875,0.194594594595,0.569377990431,0.0,0,4.12578199769,75.0
1330,2019,79,680,650,0.678111587983,0.344262295082,0.137931034483,0.109375,0.434237995825,0.258823529412,0.387096774194,0.015625,0.189189189189,0.693779904306,0.294117647059,0,3.09193584385,70.0
1331,2020,112,680,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0,0.611056722967,89.0
1332,2017,14,684,549,0.527896995708,0.295081967213,0.172413793103,0.125,0.365344467641,0.194117647059,0.329032258065,0.0,0.194594594595,0.722488038278,0.0,0,2.37765012956,67.0
1333,2018,47,684,579,0.532188841202,0.131147540984,0.103448275862,0.109375,0.331941544885,0.2,0.2,0.03125,0.156756756757,0.760765550239,0.0588235294118,0,1.97105672297,71.0
1334,2019,80,684,577,0.605150214592,0.245901639344,0.103448275862,0.109375,0.382045929019,0.235294117647,0.296774193548,0.03125,0.135135135135,0.578947368421,0.176470588235,0,2.83830947022,63.0
1335,2020,113,684,548,0.540772532189,0.344262295082,0.137931034483,0.15625,0.386221294363,0.176470588235,0.316129032258,0.03125,0.189189189189,0.617224880383,0.117647058824,0,2.80182595374,64.0
1336,2021,132,684,565,0.618025751073,0.393442622951,0.275862068966,0.28125,0.496868475992,0.352941176471,0.432258064516,0.03125,0.183783783784,0.430622009569,0.470588235294,0,4.08270507462,65.0
1337,2022,165,684,590,0.703862660944,0.55737704918,0.344827586207,0.390625,0.611691022965,0.494117647059,0.496774193548,0.015625,0.167567567568,0.583732057416,0.470588235294,0,4.49413364604,87.0
1338,2023,198,684,556,0.600858369099,0.540983606557,0.103448275862,0.375,0.524008350731,0.464705882353,0.432258064516,0.0625,0.2,0.593301435407,0.352941176471,0,3.85413364604,82.0
1339,2024,231,684,601,0.630901287554,0.524590163934,0.206896551724,0.4375,0.574112734864,0.423529411765,0.567741935484,0.03125,0.145945945946,0.55023923445,0.588235294118,0,4.15083694275,85.0
1340,2025,264,684,585,0.660944206009,0.393442622951,0.241379310345,0.453125,0.582463465553,0.5,0.548387096774,0.03125,0.221621621622,0.502392344498,0.588235294118,0,4.58644133835,80.0
1341,2026,297,684,573,0.622317596567,0.491803278689,0.0344827586207,0.46875,0.557411273486,0.417647058824,0.554838709677,0.015625,0.178378378378,0.531100478469,0.0588235294118,0,4.25281496473,83.0
1342,2027,330,684,576,0.562231759657,0.327868852459,0.310344827586,0.34375,0.490605427975,0.364705882353,0.393548387097,0.03125,0.313513513514,0.650717703349,0.470588235294,0,3.6813863933,79.0
1343,2028,363,684,592,0.579399141631,0.44262295082,0.103448275862,0.3125,0.475991649269,0.388235294118,0.432258064516,0.0625,0.189189189189,0.593301435407,0.470588235294,0,3.46072705264,74.0
1344,2029,396,684,544,0.536480686695,0.327868852459,0.241379310345,0.296875,0.450939457203,0.441176470588,0.361290322581,0.0,0.194594594595,0.55023923445,0.235294117647,0,3.37721056912,86.0
1345,2017,14,685,45,0.0171673819742,0.0,0.0689655172414,0.0,0.0167014613779,0.0117647058824,0.0129032258065,0.0,0.0162162162162,0.0622009569378,0.0588235294118,0,0.621606173517,67.0
1346,2018,60,685,598,0.600858369099,0.295081967213,0.103448275862,0.03125,0.35490605428,0.211764705882,0.258064516129,0.078125,0.151351351351,0.789473684211,0.117647058824,0,2.14863914055,73.0
1347,2019,93,685,606,0.733905579399,0.114754098361,0.137931034483,0.09375,0.425887265136,0.252941176471,0.348387096774,0.0,0.156756756757,0.631578947368,0.352941176471,0,3.20490287681,79.0
1348,2020,127,685,652,0.656652360515,0.229508196721,0.0344827586207,0.09375,0.390396659708,0.241176470588,0.238709677419,0.03125,0.102702702703,0.698564593301,0.470588235294,0,2.51127650319,64.0
1349,2021,153,685,36,0.0300429184549,0.0327868852459,0.0,0.0625,0.0438413361169,0.0411764705882,0.0838709677419,0.0,0.00540540540541,0.0334928229665,0.0588235294118,0,0.86819958011,98.0
1350,2022,191,685,146,0.227467811159,0.27868852459,0.275862068966,0.125,0.229645093946,0.152941176471,0.148387096774,0.0,0.0432432432432,0.0956937799043,0.117647058824,0,2.31259518451,69.0
1351,2017,14,686,601,0.673819742489,0.491803278689,0.103448275862,0.34375,0.540709812109,0.317647058824,0.548387096774,0.0,0.308108108108,0.507177033493,0.117647058824,0,4.61765012956,67.0
1352,2018,42,686,609,0.630901287554,0.459016393443,0.0689655172414,0.4375,0.549060542797,0.435294117647,0.593548387097,0.0,0.394594594595,0.612440191388,0.0,0,4.55611166802,79.0
1353,2017,14,687,108,0.111587982833,0.16393442623,0.0,0.046875,0.0939457202505,0.0705882352941,0.0967741935484,0.0,0.0702702702703,0.0765550239234,0.0,0,1.38644133835,67.0
1354,2018,47,687,331,0.343347639485,0.327868852459,0.0,0.25,0.308977035491,0.194117647059,0.303225806452,0.0,0.243243243243,0.311004784689,0.117647058824,0,2.9424852944,71.0
1355,2019,80,687,44,0.0472103004292,0.0327868852459,0.0,0.0,0.027139874739,0.0235294117647,0.0129032258065,0.0,0.0324324324324,0.0334928229665,0.0588235294118,0,0.859408371319,63.0
1356,2020,113,687,230,0.248927038627,0.180327868852,0.0,0.171875,0.212943632568,0.123529411765,0.167741935484,0.0,0.183783783784,0.196172248804,0.176470588235,0,2.31830947022,64.0
1357,2021,159,687,582,0.596566523605,0.44262295082,0.0689655172414,0.46875,0.542797494781,0.394117647059,0.638709677419,0.0,0.264864864865,0.569377990431,0.0,0,4.23962815154,78.0
1358,2022,190,687,413,0.502145922747,0.44262295082,0.0344827586207,0.390625,0.461377870564,0.3,0.470967741935,0.0,0.221621621622,0.373205741627,0.235294117647,0,3.94160617352,88.0
1359,2023,223,687,495,0.536480686695,0.44262295082,0.0,0.5,0.517745302714,0.417647058824,0.567741935484,0.0,0.221621621622,0.497607655502,0.235294117647,0,4.01984793176,66.0
1360,2024,256,687,580,0.712446351931,0.55737704918,0.0344827586207,0.546875,0.640918580376,0.517647058824,0.587096774194,0.0,0.281081081081,0.507177033493,0.294117647059,0,5.22556221747,69.0
1361,2025,289,687,12,0.00858369098712,0.0,0.0,0.0,0.00417536534447,0.00588235294118,0.0,0.0,0.00540540540541,0.0143540669856,0.0,0,0.640067711978,86.0
1362,2019,80,693,574,0.648068669528,0.475409836066,0.0344827586207,0.40625,0.542797494781,0.329411764706,0.509677419355,0.078125,0.254054054054,0.593301435407,0.294117647059,0,4.21325452517,63.0
1363,2020,113,693,75,0.0858369098712,0.0491803278689,0.0,0.0625,0.0730688935282,0.0529411764706,0.0451612903226,0.0,0.0324324324324,0.0574162679426,0.0,0,1.16490287681,64.0
1364,2021,134,693,70,0.0858369098712,0.0327868852459,0.0,0.015625,0.0521920668058,0.0411764705882,0.0451612903226,0.0,0.0702702702703,0.0526315789474,0.0,0,1.14204573396,85.0
1365,2022,183,693,6,0.00858369098712,0.0,0.0,0.0,0.00417536534447,0.0,0.0,0.0,0.00540540540541,0.00478468899522,0.0,0,0.666441338352,91.0
1366,2017,14,699,429,0.399141630901,0.262295081967,0.0344827586207,0.25,0.331941544885,0.270588235294,0.258064516129,0.0,0.27027027027,0.406698564593,0.117647058824,0,2.99215562407,67.0
1367,2018,47,699,573,0.536480686695,0.327868852459,0.0344827586207,0.296875,0.425887265136,0.311764705882,0.387096774194,0.0,0.318918918919,0.636363636364,0.0588235294118,0,3.33149628341,71.0
1368,2019,80,699,612,0.699570815451,0.524590163934,0.0344827586207,0.4375,0.586638830898,0.358823529412,0.432258064516,0.046875,0.27027027027,0.578947368421,0.0,0,4.70204573396,63.0
1369,2020,113,699,556,0.50643776824,0.44262295082,0.0689655172414,0.28125,0.423799582463,0.3,0.41935483871,0.0,0.232432432432,0.545454545455,0.176470588235,0,3.27039738231,64.0
1370,2021,146,699,495,0.55364806867,0.393442622951,0.0344827586207,0.453125,0.505219206681,0.388235294118,0.451612903226,0.03125,0.372972972973,0.497607655502,0.235294117647,0,4.37677100868,74.0
1371,2022,179,699,602,0.600858369099,0.590163934426,0.0,0.625,0.617954070981,0.452941176471,0.61935483871,0.0,0.383783783784,0.507177033493,0.294117647059,0,5.1569907889,75.0
1372,2023,212,699,619,0.789699570815,0.573770491803,0.0344827586207,0.828125,0.793319415449,0.605882352941,0.877419354839,0.015625,0.394594594595,0.502392344498,0.352941176471,1,6.64358419549,76.0
1373,2024,245,699,574,0.68669527897,0.540983606557,0.0344827586207,0.75,0.707724425887,0.635294117647,0.774193548387,0.015625,0.47027027027,0.488038277512,0.352941176471,0,6.15567210758,78.0
1374,2025,278,699,597,0.742489270386,0.55737704918,0.0344827586207,0.59375,0.674321503132,0.705882352941,0.683870967742,0.015625,0.410810810811,0.492822966507,0.411764705882,0,5.85457320648,84.0
1375,2026,311,699,604,0.742489270386,0.672131147541,0.0344827586207,0.578125,0.68267223382,0.558823529412,0.683870967742,0.015625,0.475675675676,0.502392344498,0.470588235294,0,6.03830947022,79.0
1376,2027,344,699,574,0.656652360515,0.409836065574,0.0,0.578125,0.603340292276,0.552941176471,0.496774193548,0.03125,0.437837837838,0.526315789474,0.294117647059,0,5.26116661308,78.0
1377,2028,377,699,571,0.712446351931,0.688524590164,0.0,0.640625,0.691022964509,0.629411764706,0.670967741935,0.046875,0.416216216216,0.502392344498,0.588235294118,0,5.87962815154,83.0
1378,2029,410,699,259,0.287553648069,0.16393442623,0.103448275862,0.1875,0.248434237996,0.164705882353,0.18064516129,0.0,0.135135135135,0.196172248804,0.0,0,2.51830947022,61.0
1379,2017,14,701,550,0.660944206009,0.393442622951,0.0,0.40625,0.534446764092,0.382352941176,0.574193548387,0.0,0.254054054054,0.459330143541,0.352941176471,0,4.50556221747,67.0
1380,2018,47,701,611,0.652360515021,0.327868852459,0.172413793103,0.34375,0.517745302714,0.329411764706,0.496774193548,0.0,0.216216216216,0.574162679426,0.235294117647,0,3.99215562407,71.0
1381,2019,80,701,498,0.50643776824,0.327868852459,0.172413793103,0.28125,0.421711899791,0.282352941176,0.341935483871,0.0,0.2,0.507177033493,0.0588235294118,0,3.30204573396,63.0
1382,2017,14,703,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0,0.611056722967,67.0
1383,2017,14,706,626,0.596566523605,0.213114754098,0.103448275862,0.078125,0.361169102296,0.2,0.212903225806,0.046875,0.183783783784,0.693779904306,0.176470588235,0,2.50688089879,67.0
1384,2018,34,706,574,0.648068669528,0.393442622951,0.103448275862,0.09375,0.415448851775,0.258823529412,0.335483870968,0.0625,0.151351351351,0.502392344498,0.176470588235,0,3.39039738231,82.0
1385,2019,67,706,521,0.562231759657,0.360655737705,0.206896551724,0.0625,0.369519832985,0.235294117647,0.309677419355,0.078125,0.178378378378,0.497607655502,0.117647058824,0,3.05281496473,81.0
1386,2020,100,706,349,0.390557939914,0.262295081967,0.172413793103,0.015625,0.250521920668,0.135294117647,0.193548387097,0.03125,0.0540540540541,0.349282296651,0.0,0,2.08402375593,84.0
1387,2021,133,706,82,0.111587982833,0.0819672131148,0.0689655172414,0.046875,0.0918580375783,0.0705882352941,0.148387096774,0.0,0.0162162162162,0.0574162679426,0.0,0,1.28710067901,88.0
1388,2022,166,706,4,0.00858369098712,0.0,0.0344827586207,0.0,0.00835073068894,0.0,0.0,0.0,0.0,0.0,0.0,0,0.692814964725,80.0
1389,2023,199,706,2,0.00429184549356,0.0,0.0,0.015625,0.00835073068894,0.00588235294118,0.00645161290323,0.0,0.0,0.0,0.0,0,0.685342437253,71.0
1390,2017,14,707,623,0.832618025751,0.475409836066,0.344827586207,0.234375,0.601252609603,0.470588235294,0.41935483871,0.296875,0.151351351351,0.459330143541,0.235294117647,0,5.11303474495,67.0
1391,2018,47,707,672,0.922746781116,0.639344262295,0.275862068966,0.234375,0.657620041754,0.476470588235,0.445161290323,0.3125,0.162162162162,0.511961722488,0.0,0,5.55655122846,71.0
1392,2019,80,707,416,0.540772532189,0.360655737705,0.103448275862,0.1875,0.396659707724,0.329411764706,0.232258064516,0.171875,0.232432432432,0.354066985646,0.0,0,3.79083694275,63.0
1393,2020,107,707,521,0.618025751073,0.426229508197,0.137931034483,0.109375,0.415448851775,0.352941176471,0.225806451613,0.359375,0.172972972973,0.492822966507,0.0,0,3.58776001967,70.0
1394,2021,140,707,496,0.639484978541,0.409836065574,0.275862068966,0.4375,0.572025052192,0.476470588235,0.322580645161,0.265625,0.151351351351,0.387559808612,0.0588235294118,0,4.81721056912,84.0
1395,2022,173,707,526,0.682403433476,0.606557377049,0.586206896552,0.578125,0.711899791232,0.552941176471,0.458064516129,0.125,0.0972972972973,0.454545454545,0.176470588235,0,5.38160617352,74.0
1396,2023,206,707,561,0.648068669528,0.44262295082,0.448275862069,0.484375,0.620041753653,0.547058823529,0.477419354839,0.234375,0.156756756757,0.468899521531,0.0,0,4.92885892077,70.0
1397,2024,239,707,614,0.772532188841,0.704918032787,0.448275862069,0.484375,0.713987473904,0.676470588235,0.464516129032,0.1875,0.221621621622,0.612440191388,0.176470588235,0,5.45940837132,78.0
1398,2025,272,707,640,0.755364806867,0.803278688525,0.48275862069,0.484375,0.722338204593,0.558823529412,0.593548387097,0.140625,0.167567567568,0.602870813397,0.176470588235,0,5.34776001967,76.0
1399,2017,14,709,571,0.665236051502,0.180327868852,0.241379310345,0.25,0.475991649269,0.341176470588,0.322580645161,0.015625,0.135135135135,0.574162679426,0.176470588235,0,3.55391386582,67.0
1400,2018,47,709,246,0.227467811159,0.0491803278689,0.0344827586207,0.0625,0.146137787056,0.117647058824,0.0967741935484,0.0,0.0648648648649,0.277511961722,0.0,0,1.35171606363,71.0
1401,2017,14,712,481,0.557939914163,0.16393442623,0.137931034483,0.09375,0.346555323591,0.352941176471,0.238709677419,0.078125,0.151351351351,0.459330143541,0.117647058824,0,2.93545232736,67.0
1402,2018,47,712,506,0.519313304721,0.27868852459,0.103448275862,0.046875,0.319415448852,0.276470588235,0.116129032258,0.03125,0.156756756757,0.492822966507,0.176470588235,0,2.58336441527,71.0
1403,2019,80,712,611,0.669527896996,0.295081967213,0.137931034483,0.125,0.43006263048,0.217647058824,0.296774193548,0.109375,0.135135135135,0.626794258373,0.235294117647,0,3.14819958011,63.0
1404,2020,113,712,664,0.81974248927,0.475409836066,0.172413793103,0.21875,0.567849686848,0.423529411765,0.406451612903,0.171875,0.227027027027,0.540669856459,0.411764705882,0,4.7591885911,64.0
1405,2021,146,712,615,0.721030042918,0.459016393443,0.310344827586,0.328125,0.578288100209,0.452941176471,0.483870967742,0.0625,0.205405405405,0.564593301435,0.352941176471,0,4.50204573396,74.0
1406,2022,179,712,482,0.527896995708,0.409836065574,0.241379310345,0.390625,0.494780793319,0.347058823529,0.329032258065,0.03125,0.140540540541,0.401913875598,0.294117647059,0,3.91611166802,75.0
1407,2023,212,712,596,0.699570815451,0.622950819672,0.344827586207,0.4375,0.636743215031,0.576470588235,0.451612903226,0.078125,0.12972972973,0.540669856459,0.176470588235,0,4.74863914055,76.0
1408,2024,245,712,595,0.751072961373,0.622950819672,0.344827586207,0.46875,0.674321503132,0.547058823529,0.529032258065,0.09375,0.156756756757,0.492822966507,0.470588235294,0,5.23391386582,78.0
1409,2025,278,712,639,0.8669527897,0.852459016393,0.413793103448,0.5625,0.805845511482,0.664705882353,0.6,0.09375,0.227027027027,0.473684210526,0.0,0,6.59347430538,84.0
1410,2026,311,712,571,0.703862660944,0.737704918033,0.344827586207,0.453125,0.659707724426,0.517647058824,0.561290322581,0.046875,0.151351351351,0.468899521531,0.235294117647,0,5.13149628341,79.0
1411,2027,344,712,252,0.330472103004,0.262295081967,0.172413793103,0.15625,0.277661795407,0.188235294118,0.21935483871,0.03125,0.0810810810811,0.272727272727,0.0588235294118,0,2.42951826143,78.0
1412,2017,14,713,93,0.12017167382,0.0491803278689,0.0344827586207,0.0,0.0688935281837,0.0411764705882,0.0516129032258,0.0,0.0324324324324,0.0717703349282,0.0,0,1.15611166802,67.0
1413,2018,47,713,531,0.467811158798,0.114754098361,0.103448275862,0.109375,0.298538622129,0.176470588235,0.187096774194,0.0,0.140540540541,0.650717703349,0.0,0,1.90556221747,71.0
1414,2019,80,713,426,0.472103004292,0.16393442623,0.137931034483,0.015625,0.273486430063,0.194117647059,0.116129032258,0.015625,0.145945945946,0.464114832536,0.294117647059,0,2.23303474495,63.0
1415,2020,113,713,572,0.536480686695,0.262295081967,0.206896551724,0.109375,0.363256784969,0.182352941176,0.309677419355,0.015625,0.113513513514,0.645933014354,0.0,0,2.38644133835,64.0
1416,2021,135,713,2,0.00429184549356,0.016393442623,0.0,0.0,0.00417536534447,0.0,0.00645161290323,0.0,0.0,0.0,0.0,0,0.65808969,101.0
1417,2022,168,713,35,0.0257510729614,0.016393442623,0.0344827586207,0.03125,0.0313152400835,0.0411764705882,0.058064516129,0.0,0.0216216216216,0.0430622009569,0.0588235294118,0,0.796551228462,98.0
1418,2023,201,713,145,0.12017167382,0.0983606557377,0.0689655172414,0.109375,0.123173277662,0.135294117647,0.154838709677,0.0,0.0540540540541,0.143540669856,0.117647058824,0,1.34336441527,101.0
1419,2024,234,713,128,0.124463519313,0.0819672131148,0.103448275862,0.078125,0.114822546973,0.0705882352941,0.109677419355,0.0,0.0216216216216,0.129186602871,0.0,0,1.27347430538,100.0
1420,2025,267,713,487,0.510729613734,0.426229508197,0.275862068966,0.3125,0.461377870564,0.394117647059,0.451612903226,0.0,0.172972972973,0.555023923445,0.352941176471,0,3.30951826143,87.0
1421,2017,14,718,552,0.725321888412,0.360655737705,0.103448275862,0.46875,0.599164926931,0.494117647059,0.509677419355,0.109375,0.556756756757,0.401913875598,0.588235294118,0,5.98556221747,67.0
1422,2018,47,718,505,0.635193133047,0.459016393443,0.0689655172414,0.421875,0.544885177453,0.417647058824,0.458064516129,0.046875,0.556756756757,0.44019138756,0.470588235294,0,5.36973804165,71.0
1423,2019,80,718,552,0.673819742489,0.573770491803,0.0689655172414,0.359375,0.553235908142,0.347058823529,0.41935483871,0.03125,0.318918918919,0.454545454545,0.352941176471,0,4.84182595374,63.0
1424,2020,113,718,521,0.600858369099,0.360655737705,0.103448275862,0.296875,0.469728601253,0.329411764706,0.4,0.03125,0.205405405405,0.406698564593,0.117647058824,0,4.06336441527,64.0
1425,2021,146,718,566,0.678111587983,0.606557377049,0.310344827586,0.328125,0.576200417537,0.370588235294,0.458064516129,0.03125,0.27027027027,0.435406698565,0.0,0,4.98819958011,74.0
1426,2022,179,718,508,0.570815450644,0.573770491803,0.137931034483,0.328125,0.498956158664,0.429411764706,0.38064516129,0.0,0.151351351351,0.478468899522,0.0588235294118,0,3.85633144824,75.0
1427,2017,15,721,597,0.678111587983,0.459016393443,0.103448275862,0.28125,0.51356993737,0.482352941176,0.425806451613,0.046875,0.286486486486,0.531100478469,0.0588235294118,0,4.35962815154,101.0
1428,2018,48,721,638,0.793991416309,0.704918032787,0.0689655172414,0.375,0.634655532359,0.494117647059,0.522580645161,0.046875,0.4,0.535885167464,0.235294117647,0,5.58116661308,83.0
1429,2019,81,721,584,0.708154506438,0.606557377049,0.103448275862,0.390625,0.590814196242,0.482352941176,0.483870967742,0.046875,0.297297297297,0.521531100478,0.0,0,4.97105672297,94.0
1430,2020,114,721,625,0.729613733906,0.426229508197,0.103448275862,0.328125,0.553235908142,0.341176470588,0.477419354839,0.046875,0.194594594595,0.583732057416,0.117647058824,0,4.30776001967,86.0
1431,2021,147,721,600,0.68669527897,0.639344262295,0.137931034483,0.390625,0.58872651357,0.482352941176,0.574193548387,0.078125,0.254054054054,0.593301435407,0.0588235294118,0,4.61457320648,82.0
1432,2022,180,721,589,0.643776824034,0.426229508197,0.103448275862,0.59375,0.617954070981,0.476470588235,0.554838709677,0.015625,0.254054054054,0.555023923445,0.176470588235,0,4.79127650319,79.0
1433,2023,213,721,36,0.0257510729614,0.016393442623,0.0344827586207,0.03125,0.0313152400835,0.0176470588235,0.0129032258065,0.0,0.0,0.0526315789474,0.0,0,0.724463316374,79.0
1434,2017,15,723,569,0.622317596567,0.229508196721,0.137931034483,0.078125,0.379958246347,0.352941176471,0.148387096774,0.0,0.102702702703,0.468899521531,0.0588235294118,0,3.08006771198,101.0
1435,2017,15,727,520,0.635193133047,0.426229508197,0.103448275862,0.296875,0.494780793319,0.376470588235,0.458064516129,0.1875,0.259459459459,0.468899521531,0.294117647059,0,4.28929848121,101.0
